སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all buddhas and bodhisattvas!
ནམ་མཁའ་ལ་རླུང་གི་རྐྱེན་གྱིས་རྡུལ་འཐུལ་ཞིང་རླུང་གིས་དཀྲུགས་པས་ཡོངས་སུ་མ་དག་པའི་མཚན་དུ་སྣང་སྟེ། ||| The wind scatters particles of dust in the sky, and tosses them around. Thus, the sky appears impure, as dark as night.
ཆུས་ནི་ཞི་བར་བྱེད་ཅིང་དྲི་མ་མེད་ལ་ཡོངས་སུ་དག་པར་འགྱུར་རོ། ། ||| Then water makes the particles fall and renders the sky stainless and completely pristine.
དེ་ལ་སྐར་མ་དང་། གཟའ་དང་། ཉི་མ་དང་། ཟླ་བའི་བྱེ་བྲག་མི་མངོན་ནི་ ||| In this case, if the stars, the planets, the sun, and the moon are not visible,
སྐད་ཅིག་དང་། ཐང་ཅིག་དང་། ཡུད་ཙམ་དང་། ཉིན་མོ་དང་། མཚན་མོ་དང་། དུས་དང་། ལོ་རྣམས་ཀྱི་བགྲང་བ་ཡང་མི་མངོན་ནོ། ། ||| then the seconds, minutes, hours, days, nights, seasons, and years will be imperceptible as well.
རིགས་ཀྱི་བུ་དེ་བཞིན་དུ་དེ་བཞིན་གཤེགས་པའི་དོན་དམ་པ་སྟོང་པ་ཉིད་ཀྱི་དབང་དུ་སོང་བའི་སེམས་ནི་རང་བཞིན་གྱིས་དང་བའི་ཡོངས་སུ་དག་པ་ཡིན་མོད་ཀྱི། ||| “Son of noble family, in the same way, mind—which is pervaded by emptiness, the ultimate reality of the tathāgata—is by nature utterly pristine and pure.
སེམས་ཅན་རྣམས་ཀྱི་བློ་བུར་དུ་བྱུང་བའི་ཉེ་བའི་ཉོན་མོངས་པ་རྣམས་ཀྱིས་སེམས་ཉེ་བར་ཉོན་མོངས་པར་བྱས་ཏེ། ||| However, the minds of sentient beings have been defiled by adventitiously arisen afflictions.
དེ་དག་གི་ཕྱིར་དེ་བཞིན་གཤེགས་པའི་ཐུགས་རྗེ་ཆེན་པོ་ཆུ་དང་མཚུངས་པས་ཆོས་འཆད་པར་མཛད་དོ། ། ||| For their benefit, the Dharma is taught out of the tathāgata’s great compassion, which is likened to water.
སེམས་ཉོན་མོངས་པ་ཅན་དུ་གྱུར་པའི་སེམས་ཅན་རྣམས་ཀྱི་སེམས་ཡོངས་སུ་སྦྱོང་བར་མཛད་པས་ཡོངས་སུ་དག་པ་དང་། དེ་དག་གི་སེམས་དྲི་མ་མེད་པར་འགྱུར་ཏེ། ||| Sentient beings’ afflicted minds are completely purified, rendering them pristine and stainless.
དེའི་ཕྱིར་སེམས་ཅན་དེ་དག་དེ་བཞིན་གཤེགས་པའི་ཉི་མ་ཤར་ནས་ཡེ་ཤེས་ཀྱི་འོད་ཟེར་གྱིས་ཚིམ་པར་འགྱུར་རོ། །སངས་རྒྱས་ཀྱི་ཡོན་ཏན་བསམ་གྱིས་མི་ཁྱབ་པ་ལ་མངོན་དུ་འགྱུར་ཏེ། ||| Because of this, when the sun of the tathāgata has risen, these beings will be filled with the light rays of primordial wisdom and will actualize the inconceivably excellent qualities of a buddha.
འདི་ལྟ་སྟེ། དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་ནས་འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པའི་བར་ལ་གནས་པར་འགྱུར་རོ། ། ||| “Thus they will be established in the four close applications of mindfulness and so on, up to the eighth branch of the eightfold path.
སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་བཅྭ་བརྒྱད་ཀྱི་བར་ལ་གནས་པར་འགྱུར་རོ། ། ||| They will achieve all possible qualities, up to the eighteen unique qualities of a buddha.
སེམས་ཅན་ཐམས་ཅད་སྙིང་རྗེ་ཉིད་ལ་ཤིན་ཏུ་གནས་པར་འགྱུར་རོ། ། ||| All of these beings will be firmly rooted in compassion.
དེ་དག་ལས་ཀྱང་འཇིག་རྟེན་དུ་དགྲ་བཅོམ་པ་རྣམས་འབྱུང་བར་འགྱུར་རོ། ||| From among them, arhats will appear in the world.
རང་སངས་རྒྱས་རྣམས་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་འཇིག་རྟེན་དུ་འབྱུང་བར་འགྱུར་རོ། ། ||| Pratyekabuddhas and bodhisattva mahāsattvas will appear in the world.
དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་འཇིག་རྟེན་དུ་འབྱུང་བར་འགྱུར་རོ། ། ||| Tathāgata, arhat, perfectly complete buddhas will appear in the world.
རིགས་ཀྱི་བུ་འདི་ཇི་སྙམ་དུ་སེམས། ནམ་མཁའ་མིག་ལ་གནས་སམ། ||| “Son of noble family, what do you think: does space abide in the eye?”
རིགས་ཀྱི་བུ་འདི་ཇི་སྙམ་དུ་སེམས། ||| Son of noble family, what do you think:
ནམ་མཁའ་མིག་ལ་གནས་སམ། ||| does space abide in the eye?”
བཅོམ་ལྡན་འདས་དེ་མ་ལགས་སོ། ། ||| “Bhagavān, it does not,”
ཅི་མིག་གི་རྣམ་པར་ཤེས་པ་ལ་གནས་སམ། ། ||| “Does it abide in the eye consciousness?”
ཅི་མིག་གིས་ཀུན་དུ་རེག་པ་ལ་གནས་སམ། ། ||| “Does it abide in that which is apprehended by the eye?”
གང་ཡང་ནང་དུ་མིག་གིས་ཀུན་དུ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་གསུམ་འབྱུང་བ་དེ་ལ་ནམ་མཁའ་གནས་སམ། ། ||| “Does space abide anywhere inside, in the arising of the three feelings caused by the eye apprehending an object?”
དེ་བཞིན་དུ་རྣ་བ་དང་། སྣ་དང་། ལྕེ་དང་། ལུས་ལ་ཡང་བརྗོད་པར་བྱའོ། ། ||| “The same is to be said about the ears, the nose, the tongue, and the body as well.
ནམ་མཁའ་ཡིད་ལ་གནས་པ་ནས་ཡིད་ཀྱིས་ཀུན་དུ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་གསུམ་འབྱུང་བ་དེ་ལ་ནམ་མཁའ་གནས་སམ། ||| does space abide in the mind, or anywhere else up to the arising of the three feelings caused by the mind apprehending an object?”
སེམས་ཅན་ནམ་མཁའ་ལ་གནས་སམ། ||| do sentient beings abide in space?”
ནམ་མཁའ་སེམས་ཅན་ལ་གནས་སམ། ||| does space abide in sentient beings?”
བཅོམ་ལྡན་འདས་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ||| Thus did the bodhisattva mahāsattva Ākāśagarbha reply to the Bhagavan’s questions.
གཅིག་ལ་གཅིག་སྤྱོད་ཡུལ་མ་ལགས་སོ། ། ||| One is not the other’s object.
བཅོམ་ལྡན་འདས་ཆོས་ཐམས་ཅད་ནི་རྟོག་པ་མ་མཆིས་པ། སྟོང་པ་ཉིད་དང་། སྒྲོ་མ་བཏགས་པ། ཡང་དག་པའི་མཐའ་དེ་བཞིན་ཉིད་དུ་རྟོགས་པར་བགྱིའོ། ། ||| Bhagavān, all phenomena are to be understood in this particular way: they are devoid of concepts, they are empty, devoid of superimposition; they are the final reality and suchness.
བཅོམ་ལྡན་འདས་ནམ་མཁའི་སྙིང་པོ་ནི་འདི་ལྟ་སྟེ། རང་གི་མཚན་ཉིད་ཐ་མི་དད་པ། མི་རྟོག་པ། རྣམ་པར་མི་རྟོག་པ། མི་གཡོ་བ། གསོབ་ལགས་ཏེ། ||| Bhagavān, with regard to the essence of space, it is thus. Its particular characteristic is that it is not differentiated; it is non-conceptual, completely non-conceptual, unmoving, and lacking in substance.
མྱུ་གུ་མ་མཆིས་པ། ས་བོན་མ་མཆིས་པ། འབྲས་བུ་མ་མཆིས་པ། རྣམ་པར་སྨིན་པ་མ་མཆིས་པ། ||| It is devoid of sprout, seed, fruit, and ripening,
ཡི་གེ་མ་མཆིས་པ། རློམ་སེམས་མ་མཆིས་པ་ལགས་སོ། ||| devoid of words, and of mental fixation.
བཅོམ་ལྡན་འདས་དེ་བཞིན་དུ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོས་ཆོས་ཐམས་ཅད་ལ་དེ་ལྟར་རྟོགས་ན་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| Bhagavān, a bodhisattva mahāsattva who understands all phenomena in this way attains acceptance that all phenomena are nonarising.
འདི་ལྟ་སྟེ། བཅོམ་ལྡན་འདས། ||| Bhagavān, it is thus:
བྱ་བ་རཱ་ཛ། མན་ཏ་ཀྵཱ་ཡ། ཛི་ན་ཛ་ཡ། ཛ་ན་ནི་མ་མུ་ནི་ཧ་ར། ཨ་ན་ཡ་ཕ་ལ། གུ་ཎ་གརྦྷ། ནི་ཡ་མ་སུ་རི་ནཱ་ཡ། བུ་པ་ཤ། ཤ་ཏ་ཤ་པ། ཤ་མ་ཤ་ན། ཏ་ཐ་ཀ་མ། ཤ་མཾ་གུ། མཱ་ཏུ་ཤི་ཥ། ཤ་མ་ཙེ་ཏ་ནཱ་ཡ། ཀླེ་ཤཱན་ཏ་སཾ་ཤོ་ཥ་ཎེ་སྭཱ་ཧཱ། ||| vyava­rāja | mantakṣāya | jinajaya | jananimamunihara | anayaphala | guṇa­garbha | niyamasurināya | bupaśa | śataśapa | śamaśana | tathakama | śamaṅgu | mātuśiṣa | śama­cetanāya | kleṣāntasaṃśoṣaṇe svāhā |
ལེགས་སོ་ལེགས་སོ། ||| “Well said, well said.
རིགས་ཀྱི་བུ་ཁྱོད་ཀྱིས་མིག་ལས་རྒྱལ་བར་བྱེད་པ་སེང་གེའི་འགྲོས་ཀྱི་ཕྱིར་བསྒྱིངས་པའི་གཟུངས་འདིས་སེམས་ཅན་དག་འཆི་བའི་ཚེ། ||| Son of noble family, when you use this dhāraṇī of the majestic lion turning backward, which overwhelms everyone who sees him , at the time of death,
ཐ་མའི་རྣམ་པར་ཤེས་པ་ལ་ཉོན་མོངས་པའི་སྒྲིབ་པ་དང་། ལས་ཀྱི་སྒྲིབ་པ་དང་། ཆོས་ཀྱི་སྒྲིབ་པ་ཡོད་པ་སྤྲུག་པ་དང་། སངས་རྒྱས་ཀྱི་ཞིང་ཡོངས་སུ་དག་པར་གཏོང་ནུས་སོ། ། ||| at the last moment of beings’ consciousness, you will have the capacity to eliminate their obscuration of afflictions, their obscuration of karma, and their obscuration with regard to phenomena, and send them to the completely pure buddhafields.
